user_id,recommended_pratilipis
5506791977178103,"[1377786228244009, 1377786228127102, 1377786228209398, -253947406543160, 1377786217810862]"
5506791988331677,"[1377786228085111, 1377786226392303, 1377786219600159, 1377786219904029, 1377786228170911]"
5506791984842285,"[1377786217843810, 1377786216879687, 1377786217544226, 1377786218254052, 1377786215982409]"
5506791967859984,"[1377786228127102, 1377786228170718, 1377786228324662, 1377786228149235, 1377786219230935]"
5506791952657004,"[1377786228127102, 1377786228324662, 1377786228205426, 1377786227547783, 1377786228202777]"
5506791973886652,"[1377786228127102, 1377786228170718, 1377786228184482, 1377786228085111, 1377786228205426]"
5506791996199535,"[1377786217542469, 1377786217539749, 1377786216539300, -185042935834936, 1377786215676162]"
5506791992385900,"[1377786215982409, 1377786218254052, 1377786216247776, 1377786217544226, 1377786216272047]"
5506791977676523,"[1377786228127102, 1377786228204335, 1377786228170718, 1377786228205426, 1377786228184482]"
5506791968618082,"[1377786228205426, 1377786228127102, 1377786228324662, 1377786228202777, 1377786228217915]"
5506791995002176,"[1377786216539300, 1377786226298655, 1377786223948029, 1377786226298656, 1377786219313858]"
5506791965006854,"[1377786226553787, 1377786226392303, 1377786228232517, 1377786228085111, 1377786219736551]"
5506791988590729,"[1377786228085111, 1377786219600159, 1377786226392303, 1377786219904029, 1377786216969341]"
5506791983881514,"[1377786217541698, 1377786219978689, 87762412934856, 1377786217644504, 1377786226392303]"
5506791961595536,"[1377786228254554, 1377786226392809, 1377786226253410, 1377786215659344, 1377786219061791]"
5506791983838626,"[1377786228215330, 1377786228304951, 1377786228244009, 1377786219818223, 1377786227692710]"
5506791970559349,"[1377786226253410, 1377786226067780, 1377786227203081, 1377786226265141, 1377786225966164]"
5506791975826362,"[1377786217542469, 1377786217539749, -253947406543160, 1377786216539300, 1377786215659344]"
5506791973625816,"[1377786228085111, 1377786226392303, 1377786228237216, 1377786228184482, 1377786226392891]"
5506791954469137,"[1377786228127102, 1377786228205426, 1377786219230935, 1377786228271923, 1377786226537821]"
5506791961983520,"[1377786218106538, 1377786217541698, 1377786218156834, 1377786219085730, 1377786218052117]"
5506791995246502,"[1377786228205426, 1377786228184482, 1377786228243348, 1377786228217915, 1377786228226721]"
5506791971838921,"[1377786228184482, 1377786228205426, 1377786228127102, 1377786228271923, 1377786228204335]"
5506791965302832,"[1377786226420548, 1377786225881393, 1377786226077143, 1377786226147519, 1377786225737283]"
5506791994608337,"[1377786217541698, 1377786216513018, 1377786215772568, 1377786216646845, 1377786217547990]"
5506791967147662,"[1377786228239892, 1377786228290620, 1377786228205426, 1377786228204335, 1377786228202777]"
5506791974586451,"[1377786217825371, 1377786223438063, 1377786228189500, 1377786225268077, 1377786228127801]"
5506791972454818,"[1377786217645647, 1377786217641054, 1377786217658239, 1377786217620259, 1377786217862730]"
5506791965018440,"[1377786228127102, 1377786217987132, 1377786217838924, 1377786217963012, 1377786217887531]"
4840698659906212,"[1377786226644974, 1377786226470702, 1377786226662050, 1377786226686815, 1377786226496106]"
5506791967051679,"[1377786224071531, 1377786215982409, 1377786217544226, 1377786215504942, 1377786224902193]"
5506791963364650,"[1377786217838924, 1377786217963012, 1377786217925308, 1377786217887531, 1377786217945319]"
5506791975726547,"[1377786219230935, 1377786217078834, 1377786216960610, 1377786217070182, 1377786217054836]"
5506791991188157,"[1377786221763179, -253947406543160, 1377786221180037, 1377786222241315, 1377786216521960]"
5506791996570522,"[1377786217810862, 1377786217862730, 1377786217641054, 1377786217658239, 1377786217645647]"
5506791963418044,"[1377786215659344, 1377786228239051, 1377786226392303, 1377786226392809, 1377786222719969]"
5506791960586139,"[1377786220882687, 1377786228215330, 1377786223640562, 1377786228208545, 1377786228215160]"
5506791965324732,"[1377786228239892, 1377786228202777, 1377786226971478, 1377786226938676, 1377786228244009]"
5506791984826805,"[1377786217294443, 1377786217298468, 1377786217181233, -253947406543160, 1377786217198885]"
5506791996608143,"[1377786228205426, 1377786228127102, 1377786228204335, 1377786228271923, 1377786219230935]"
5506791965613283,"[1377786227547783, 1377786228202777, 1377786228220556, 1377786225015014, 1377786228274251]"
5506791949280483,"[1377786228179665, 1377786228202777, 1377786228030490, 1377786227547783, 1377786220627290]"
5506791960493786,"[1377786228244009, 1377786228202777, 1377786228205426, 1377786228209398, 1377786228127102]"
5506791960547080,"[1377786217802117, 1377786217796936, 1377786217828317, 1377786215504942, 1377786217838276]"
5506791957697857,"[1377786228209398, 1377786228244009, 1377786228235351, 1377786228190672, 1377786228272913]"
5506791951223161,"[1377786225373071, 1377786225213182, 1377786225533134, 1377786225454617, 1377786220579525]"
5506791981042325,"[1377786228085111, 1377786217785194, 1377786224374188, 1377786228217698, 1377786228205426]"
5506791973209282,"[1377786228222459, 1377786228226824, 1377786224803315, 1377786228199186, 1377786228096657]"
5506791996592918,"[1377786224118934, 1377786224268312, 1377786224154964, 1377786224453591, 1377786224182504]"
5506791963605045,"[1377786228237772, 1377786228209398, 1377786228342048, 1377786228244009, 1377786228266842]"
5506791979671167,"[1377786215504942, 1377786215982409, 1377786217544226, -487510917343544, 1377786216079658]"
5506791959609162,"[-253947406543160, 1377786222061178, 1377786216539300, 1377786216023157, -185042935834936]"
5506791990212333,"[1377786226579422, 1377786226652543, 1377786226375626, 1377786226474791, 1377786226398772]"
5506791995618828,"[1377786226392303, 1377786228205426, 1377786215659344, 1377786219736551, 1377786228085111]"
5506791981246474,"[1377786228202777, 1377786228243447, 1377786228270153, 1377786226294390, 1377786225846026]"
5506791972732881,"[1377786228205426, 1377786228127102, 1377786228324662, 1377786228204335, 1377786228271923]"
5506791967328120,"[1377786228184482, 1377786228205426, 1377786228237216, 1377786228127102, 1377786228217147]"
5506791973968954,"[1377786228205426, 1377786228200841, 1377786228232517, 1377786228202777, 1377786228243831]"
5506791962235097,"[1377786228244009, 1377786222008425, 1377786221888862, 1377786221950345, 1377786222052137]"
5506791994980302,"[1377786220882687, -487510917343544, 1377786218690164, -253947406543160, 1377786223528096]"
5506791956691200,"[1377786228205426, 1377786228226721, 1377786228209398, 1377786228244009, 1377786228324662]"
5506791996387464,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791975939356,"[1377786228205426, 1377786228127102, 1377786228184482, 1377786228204335, 1377786228237216]"
5506791961179215,"[1377786225103297, 1377786215659344, 1377786223398312, 1377786226392895, 1377786218199459]"
5506791991428289,"[1377786215659344, 1377786219736551, 1377786226392303, 1377786219904029, 1377786222719969]"
5506791966783219,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791972602229,"[1377786227917083, 1377786225641967, 1377786225642971, 1377786228136719, 1377786225648490]"
5506791969074115,"[1377786228284716, 1377786228244009, 1377786221132323, 1377786219085730, 1377786227019540]"
5506791996666623,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791991621527,"[1377786228205426, 1377786228240538, 1377786228237359, 1377786228127102, 1377786228324662]"
5506791991674754,"[1377786219904029, 1377786228085111, 1377786226392303, 1377786228170911, 1377786224029368]"
5506791955533834,"[1377786228244009, 1377786219085730, 1377786221783512, 1377786217164872, 1377786217157076]"
5260617855181476,"[1377786217541698, 1377786215983914, 1377786217541005, 1377786216924264, 1377786215465948]"
5506791996507106,"[1377786215659344, 1377786216539300, 1377786222588188, 1377786225103297, 1377786219710341]"
5506791951826782,"[1377786228179665, 1377786228324662, 1377786228127102, 1377786228202777, 1377786228244009]"
5506791970877416,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791982560708,"[1377786228215160, 1377786225268077, 1377786220980365, 1377786217825371, 1377786221039926]"
5506791996485991,"[1377786223750392, 1377786223773994, 1377786223781729, 1377786223781500, 1377786223810476]"
5506791996506661,"[1377786220882687, 1377786223446174, 1377786228215330, 1377786221462219, 1377786223528096]"
5506791969688882,"[1377786215659344, -253947406543160, 1377786222719969, 1377786225103297, 1377786226392303]"
5506791991433742,"[1377786228205426, 1377786228243348, 1377786228239892, 1377786228184482, 1377786228248912]"
5506791953091314,"[1377786227021176, 1377786227072666, 1377786227068270, 1377786227118750, 1377786227011356]"
5506791996111215,"[1377786215504942, 1377786217540925, 1377786216539300, 1377786215471495, 1377786217828317]"
5506791956427751,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791959571859,"[1377786228215330, 1377786227423247, 1377786228363664, 1377786225762595, 1377786227993439]"
5506791951668195,"[1377786228085111, 1377786219736551, 1377786226392303, 1377786228205426, 1377786219904029]"
5506791962596863,"[1377786228205426, 1377786228184482, 1377786228239892, 1377786228243348, 1377786228248912]"
5506791962550117,"[1377786215659344, -253947406543160, 1377786219834334, 1377786222719969, 1377786216041388]"
5506791986377528,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791954592424,"[1377786228209398, 1377786228235351, 1377786228226721, 1377786228190672, 1377786228320885]"
5506791995919954,"[1377786225876547, 1377786225683100, 1377786227221196, 1377786225641873, 1377786224108269]"
5506791957737807,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791985884865,"[1377786217541698, 1377786216539300, 1377786215982409, 1377786218254052, 1377786217544226]"
5506791996626252,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996548573,"[1377786220627290, 1377786220625384, 1377786224118934, 1377786224071531, 1377786224268312]"
5506791996642405,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996466658,"[1377786216539300, 1377786222061178, -185042935834936, 1377786215676162, 1377786220882687]"
5506791965930854,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791946925552,"[1377786228244009, 1377786228236682, 1377786228179665, 1377786228205629, 1377786228343191]"
4866046405026468,"[1377786225357424, 1377786225267423, 1377786226230266, 1377786225268159, 1377786225267701]"
5506791956617810,"[-487510917343544, 1377786228215160, 1377786225268077, 1377786223528096, 1377786223948029]"
5506791969402493,"[1377786228205426, 1377786228200841, 1377786228184482, 1377786228252887, 1377786228324662]"
5506791990786532,"[1377786228205426, 1377786228290620, 1377786228239892, 1377786228202777, 1377786228184482]"
5506791950145744,"[1377786217828317, 1377786217802117, 1377786217796936, 1377786215504942, 1377786215533559]"
5506791996166880,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791956855893,"[1377786225787719, 1377786220882687, 1377786228215330, 1377786217242796, 1377786228320146]"
5506791994921030,"[1377786216969124, 1377786217629532, 1377786217017391, 1377786217235903, 1377786219401363]"
5506791973199796,"[1377786217541698, 1377786216646845, 1377786215983914, 1377786217541005, 841810243655368]"
5506791955470287,"[1377786228336060, 1377786228244009, 1377786228209398, 1377786228205426, 1377786224807439]"
5506791996436573,"[1377786223948029, 1377786225315143, 1377786225357424, 1377786225267423, 1377786225268159]"
5506791968890892,"[-253947406543160, 1377786228215330, 1377786220882687, 1377786228208545, 1377786225488019]"
5506791968598768,"[1377786228237772, 1377786228266842, 1377786228342048, 1377786228298360, 1377786228324662]"
5506791972184315,"[1377786226895379, 1377786225843596, 1377786226732728, 1377786224012764, 1377786227286926]"
5506791996239622,"[1377786215504942, 1377786217828317, 1377786215533559, 1377786224071531, 1377786217544226]"
5506791953911708,"[1377786217541698, 1377786217719269, 1377786215529902, 1377786228209398, 379162179835592]"
5506791974132005,"[-487510917343544, 1377786216879687, 1377786216908181, 1377786217843810, 1377786215983914]"
5506791967394723,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786228217147]"
5506791975901137,"[1377786228240538, 1377786228202777, 1377786228237359, 1377786228262109, 1377786228211361]"
5506791967028645,"[1377786216539300, 1377786215529902, 1377786217047856, 1377786215536639, 1377786226298655]"
5506791962763973,"[1377786223915075, 1377786217749762, 1377786228240538, 1377786217699264, 1377786228237359]"
5506791957860463,"[1377786220042060, 1377786219578912, 1377786219810228, 1377786220217016, 1377786219997637]"
5506791951876351,"[1377786217541698, 1377786215529902, 1377786215757461, -253947406543160, 1377786216646845]"
5506791964888059,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791971289957,"[1377786216539300, -253947406543160, 1377786226298655, 1377786225323010, 1377786226298656]"
5506791965230296,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791965956409,"[1377786217810862, 1377786217862730, 1377786217685808, 1377786220133847, 1377786217690991]"
5506791958956995,"[1377786228205426, 1377786228200841, 1377786228184482, 1377786228254554, 1377786228266128]"
5506791989211929,"[1377786217541698, 1377786215757333, 1377786215443919, 1377786217540925, 1377786217544226]"
5506791957542248,"[1377786217538997, 1377786221003136, 1377786221064172, 1377786218131862, 1377786221082566]"
5506791948484663,"[1377786217542469, 1377786217539749, 1377786218131862, 1377786217336831, 1377786217444283]"
